,source,name_of_video,url_of_video,name_of_channel,url_of_channel,time_stamp,date,month,day,year,hour,minute,second,AM/PM,time_zone
98,YouTube Music,Have You Ever Been in Love,https://music.youtube.com/watch?v=NUudcng3EtQ,The Ivy - Topic,https://www.youtube.com/channel/UCeB_aiCJ16jp1XaSM6OARwA,Sep 20 2023 7:34:58 PM EST,20 Sep 2023,Sep,20,2023,7,34,58,PM,EST
99,YouTube Music,Chocolate,https://music.youtube.com/watch?v=-bxNzEtGjZs,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Sep 20 2023 7:31:13 PM EST,20 Sep 2023,Sep,20,2023,7,31,13,PM,EST
100,YouTube Music,Sweet Nothing,https://music.youtube.com/watch?v=Qa57JTsrqoM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Sep 20 2023 7:27:57 PM EST,20 Sep 2023,Sep,20,2023,7,27,57,PM,EST
101,YouTube Music,Co2,https://music.youtube.com/watch?v=6FewJvQDTmA,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Sep 20 2023 7:25:13 PM EST,20 Sep 2023,Sep,20,2023,7,25,13,PM,EST
102,YouTube Music,You Could Start A Cult,https://music.youtube.com/watch?v=wAWaDvZaRM4,Niall Horan - Topic,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Sep 20 2023 7:21:52 PM EST,20 Sep 2023,Sep,20,2023,7,21,52,PM,EST
103,YouTube Music,Settle Down,https://music.youtube.com/watch?v=pk2NxuVmSyM,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Sep 20 2023 7:17:45 PM EST,20 Sep 2023,Sep,20,2023,7,17,45,PM,EST
104,YouTube Music,Anti-Hero,https://music.youtube.com/watch?v=gGwN25z7FrE,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Sep 20 2023 7:14:23 PM EST,20 Sep 2023,Sep,20,2023,7,14,23,PM,EST
105,YouTube Music,The Night We Met,https://music.youtube.com/watch?v=nG0HrAVIw_c,Lord Huron - Topic,https://www.youtube.com/channel/UCHIqmk90GKurdVSG5cf-sFQ,Sep 20 2023 7:10:55 PM EST,20 Sep 2023,Sep,20,2023,7,10,55,PM,EST
106,YouTube Music,Sleep On The Floor,https://music.youtube.com/watch?v=mFd1UJVA9mI,The Lumineers - Topic,https://www.youtube.com/channel/UCMcghb8JhNIYntWea9QKFGA,Sep 20 2023 7:07:07 PM EST,20 Sep 2023,Sep,20,2023,7,7,7,PM,EST
107,YouTube Music,When We Are Together,https://music.youtube.com/watch?v=6o4VtiQqUPQ,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Sep 20 2023 7:03:29 PM EST,20 Sep 2023,Sep,20,2023,7,3,29,PM,EST
108,YouTube Music,Snow On The Beach (feat. More Lana Del Rey),https://music.youtube.com/watch?v=4wsJl4KlziQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Sep 20 2023 6:59:07 PM EST,20 Sep 2023,Sep,20,2023,6,59,7,PM,EST
109,YouTube Music,Satellite,https://music.youtube.com/watch?v=FfBBGDZ4lzk,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Sep 20 2023 6:54:58 PM EST,20 Sep 2023,Sep,20,2023,6,54,58,PM,EST
110,YouTube Music,bad idea right?,https://music.youtube.com/watch?v=AK2c8FOEqK4,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Sep 20 2023 6:51:52 PM EST,20 Sep 2023,Sep,20,2023,6,51,52,PM,EST
111,YouTube Music,It's Not Living (If It's Not With You),https://music.youtube.com/watch?v=3bVJFgvUZHg,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Sep 20 2023 6:47:28 PM EST,20 Sep 2023,Sep,20,2023,6,47,28,PM,EST
112,YouTube Music,"Would've, Could've, Should've",https://music.youtube.com/watch?v=liMZZW_fWxs,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Sep 20 2023 6:42:51 PM EST,20 Sep 2023,Sep,20,2023,6,42,51,PM,EST
113,YouTube Music,Apocalypse,https://music.youtube.com/watch?v=Wn3r7ehvmGU,Cigarettes After Sex - Topic,https://www.youtube.com/channel/UCIMuwfTAzgZ5Dg84TmYxYkA,Sep 20 2023 6:37:29 PM EST,20 Sep 2023,Sep,20,2023,6,37,29,PM,EST
114,YouTube Music,Chicago,https://music.youtube.com/watch?v=DXMTzP3tqmA,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Sep 20 2023 6:33:20 PM EST,20 Sep 2023,Sep,20,2023,6,33,20,PM,EST
115,YouTube Music,Mystery of Love,https://music.youtube.com/watch?v=N0CP9zpbmAQ,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Sep 20 2023 6:28:40 PM EST,20 Sep 2023,Sep,20,2023,6,28,40,PM,EST
116,YouTube Music,"You're On Your Own, Kid",https://music.youtube.com/watch?v=fKgoo_KT6aM,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Sep 20 2023 6:25:25 PM EST,20 Sep 2023,Sep,20,2023,6,25,25,PM,EST
117,YouTube Music,Robbers,https://music.youtube.com/watch?v=-LtfC3CLXsk,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Sep 20 2023 6:21:10 PM EST,20 Sep 2023,Sep,20,2023,6,21,10,PM,EST
118,YouTube Music,About You,https://music.youtube.com/watch?v=EdmpLGERRvQ,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Sep 20 2023 6:15:43 PM EST,20 Sep 2023,Sep,20,2023,6,15,43,PM,EST
119,YouTube Music,Olivia Rodrigo - vampire (Official Video),https://music.youtube.com/watch?v=RlPNh_PBZb4,OliviaRodrigoVEVO,https://www.youtube.com/channel/UCxE5jEls-T0QtlTHT8lI1lw,Sep 13 2023 12:08:12 PM EST,13 Sep 2023,Sep,13,2023,12,8,12,PM,EST
120,YouTube Music,Olivia Rodrigo - bad idea right? (Official Video),https://music.youtube.com/watch?v=Dj9qJsJTsjQ,OliviaRodrigoVEVO,https://www.youtube.com/channel/UCxE5jEls-T0QtlTHT8lI1lw,Sep 13 2023 12:04:45 PM EST,13 Sep 2023,Sep,13,2023,12,4,45,PM,EST
121,YouTube Music,Olivia Rodrigo - all-american bitch (Official Lyric Video),https://music.youtube.com/watch?v=n2BnbpjpRdo,OliviaRodrigoVEVO,https://www.youtube.com/channel/UCxE5jEls-T0QtlTHT8lI1lw,Sep 13 2023 12:01:09 PM EST,13 Sep 2023,Sep,13,2023,12,1,9,PM,EST
122,YouTube Music,kya karoon?,https://music.youtube.com/watch?v=9-bbvqZR1Js,Zaeden - Topic,https://www.youtube.com/channel/UCFSo2Cozzp0TMWcYaDwWcoA,Aug 30 2023 9:31:05 PM EST,30 Aug 2023,Aug,30,2023,9,31,5,PM,EST
123,YouTube Music,New York,https://music.youtube.com/watch?v=v7Unp69NnmI,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Aug 30 2023 9:30:51 PM EST,30 Aug 2023,Aug,30,2023,9,30,51,PM,EST
124,YouTube Music,champagne problems,https://music.youtube.com/watch?v=3lB7Oh076-8,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 28 2023 7:40:34 PM EST,28 Aug 2023,Aug,28,2023,7,40,34,PM,EST
125,YouTube Music,Cornelia Street,https://music.youtube.com/watch?v=bqJ9I-3MG1g,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 10 2023 7:26:37 PM EST,10 Aug 2023,Aug,10,2023,7,26,37,PM,EST
126,YouTube Music,Hits Different,https://music.youtube.com/watch?v=fXCilYlzNO4,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 10 2023 7:26:16 PM EST,10 Aug 2023,Aug,10,2023,7,26,16,PM,EST
127,YouTube Music,august,https://music.youtube.com/watch?v=92jy750yv00,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 5 2023 3:39:53 PM EST,5 Aug 2023,Aug,6,2023,1,9,53,AM,IST
128,YouTube Music,Madhubala (From Songs of Love),https://music.youtube.com/watch?v=obN9lgMTqiE,Amit Trivedi - Topic,https://www.youtube.com/channel/UC19pnd-F7tw6vDhkmEiAkgA,Aug 3 2023 8:15:42 AM EST,3 Aug 2023,Aug,3,2023,17,45,42,PM,IST
129,YouTube Music,Habits,https://music.youtube.com/watch?v=lIv_-MefyLU,Genevieve Stokes - Topic,https://www.youtube.com/channel/UCSu82recO6iabPJZWBIZC4A,Aug 3 2023 8:15:32 AM EST,3 Aug 2023,Aug,3,2023,17,45,32,PM,IST
130,YouTube Music,New York,https://music.youtube.com/watch?v=3AewfFrYtgs,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Aug 3 2023 8:14:45 AM EST,3 Aug 2023,Aug,3,2023,17,44,45,PM,IST
131,YouTube Music,Getaway Car,https://music.youtube.com/watch?v=FhPLQVlUiNQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 3 2023 8:13:56 AM EST,3 Aug 2023,Aug,3,2023,17,43,56,PM,IST
132,YouTube Music,Angels Fly,https://music.youtube.com/watch?v=knR5f49b4iU,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Aug 1 2023 10:07:51 AM EST,1 Aug 2023,Aug,1,2023,19,37,51,PM,IST
133,YouTube Music,Satellite,https://music.youtube.com/watch?v=FfBBGDZ4lzk,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Aug 1 2023 10:04:12 AM EST,1 Aug 2023,Aug,1,2023,19,34,12,PM,IST
134,YouTube Music,Dress,https://music.youtube.com/watch?v=FNEoPctNIUE,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 1 2023 10:00:22 AM EST,1 Aug 2023,Aug,1,2023,19,30,22,PM,IST
135,YouTube Music,No Control,https://music.youtube.com/watch?v=eyZF7LoMtNE,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Aug 1 2023 9:55:11 AM EST,1 Aug 2023,Aug,1,2023,19,25,11,PM,IST
136,YouTube Music,It's Not Living (If It's Not With You),https://music.youtube.com/watch?v=3bVJFgvUZHg,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Aug 1 2023 9:53:30 AM EST,1 Aug 2023,Aug,1,2023,19,23,30,PM,IST
137,YouTube Music,Look At Us Now (Honeycomb),https://music.youtube.com/watch?v=r2fPY0nV9Ac,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Aug 1 2023 9:53:25 AM EST,1 Aug 2023,Aug,1,2023,19,23,25,PM,IST
138,YouTube Music,Cornelia Street,https://music.youtube.com/watch?v=bqJ9I-3MG1g,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 1 2023 9:48:16 AM EST,1 Aug 2023,Aug,1,2023,19,18,16,PM,IST
139,YouTube Music,Getaway Car,https://music.youtube.com/watch?v=FhPLQVlUiNQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Aug 1 2023 9:44:22 AM EST,1 Aug 2023,Aug,1,2023,19,14,22,PM,IST
140,YouTube Music,Tere Hi Hum,https://music.youtube.com/watch?v=FALzW69vGRQ,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Jul 17 2023 9:55:35 AM EST,17 Jul 2023,Jul,17,2023,19,25,35,PM,IST
141,YouTube Music,Pahadon Mein,https://music.youtube.com/watch?v=yLXPQOchSJg,Salman Elahi - Topic,https://www.youtube.com/channel/UCsgkiD7hBojRCSfardAqndQ,Jul 17 2023 9:35:17 AM EST,17 Jul 2023,Jul,17,2023,19,5,17,PM,IST
142,YouTube Music,Tonight (I'm Lovin' You),https://music.youtube.com/watch?v=K_l00nL1o8s,Enrique Iglesias - Topic,https://www.youtube.com/channel/UCD-0qTYqRd4t9re9AwRydnQ,Jul 17 2023 9:31:26 AM EST,17 Jul 2023,Jul,17,2023,19,1,26,PM,IST
143,YouTube Music,Finally Found You,https://music.youtube.com/watch?v=A2omuqV0mMs,Enrique Iglesias - Topic,https://www.youtube.com/channel/UCD-0qTYqRd4t9re9AwRydnQ,Jul 17 2023 9:27:45 AM EST,17 Jul 2023,Jul,17,2023,18,57,45,PM,IST
144,YouTube Music,Alag Aasmaan,https://music.youtube.com/watch?v=zoUagacsu9s,Anuv Jain - Topic,https://www.youtube.com/channel/UCo36OSM_dp0KynQ02zibnsQ,Jul 17 2023 9:24:12 AM EST,17 Jul 2023,Jul,17,2023,18,54,12,PM,IST
145,YouTube Music,Khoya,https://music.youtube.com/watch?v=MMzGQzWxS_Q,Zariya - Topic,https://www.youtube.com/channel/UCE7sUcABs8IoNPJqKmXzEuQ,Jul 17 2023 9:21:14 AM EST,17 Jul 2023,Jul,17,2023,18,51,14,PM,IST
146,YouTube Music,New York,https://music.youtube.com/watch?v=3AewfFrYtgs,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Jul 17 2023 9:17:17 AM EST,17 Jul 2023,Jul,17,2023,18,47,17,PM,IST
147,YouTube Music,Main Kya Karoon,https://music.youtube.com/watch?v=BDTee709trU,Pritam - Topic,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Jul 8 2023 12:27:10 AM EST,8 Jul 2023,Jul,8,2023,9,57,10,AM,IST
148,YouTube Music,Motion Sickness,https://music.youtube.com/watch?v=iMr69JihnP4,Phoebe Bridgers - Topic,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,Jul 8 2023 12:27:00 AM EST,8 Jul 2023,Jul,8,2023,9,57,0,AM,IST
149,YouTube Music,Two Ghosts,https://music.youtube.com/watch?v=Q0zv8svn6gI,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Jul 8 2023 12:26:58 AM EST,8 Jul 2023,Jul,8,2023,9,56,58,AM,IST
150,YouTube Music,Back to You,https://music.youtube.com/watch?v=XPqzTqt75lA,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Jul 8 2023 12:26:57 AM EST,8 Jul 2023,Jul,8,2023,9,56,57,AM,IST
151,YouTube Music,Perfect,https://music.youtube.com/watch?v=0L0OD9EhEPE,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Jul 8 2023 12:26:56 AM EST,8 Jul 2023,Jul,8,2023,9,56,56,AM,IST
152,YouTube Music,Heaven,https://music.youtube.com/watch?v=amTcdvWO_Y8,Niall Horan - Topic,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,Jul 8 2023 12:26:55 AM EST,8 Jul 2023,Jul,8,2023,9,56,55,AM,IST
153,YouTube Music,drivers license,https://music.youtube.com/watch?v=l0txe6yk8Kc,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jul 8 2023 12:26:50 AM EST,8 Jul 2023,Jul,8,2023,9,56,50,AM,IST
154,YouTube Music,Amnesia,https://music.youtube.com/watch?v=7GK8D3IPeCY,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Jul 8 2023 12:22:53 AM EST,8 Jul 2023,Jul,8,2023,9,52,53,AM,IST
155,YouTube Music,The Great War,https://music.youtube.com/watch?v=v-SVRN-tMXw,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 8 2023 12:18:55 AM EST,8 Jul 2023,Jul,8,2023,9,48,55,AM,IST
156,YouTube Music,vampire,https://music.youtube.com/watch?v=CeniMrjluKg,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Jul 8 2023 12:15:12 AM EST,8 Jul 2023,Jul,8,2023,9,45,12,AM,IST
157,YouTube Music,Ours (Taylor’s Version),https://music.youtube.com/watch?v=GkLR36yWLdg,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 8 2023 12:13:19 AM EST,8 Jul 2023,Jul,8,2023,9,43,19,AM,IST
158,YouTube Music,Back To December (Taylor's Version),https://music.youtube.com/watch?v=oOEhHDx6xOQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 8 2023 12:08:38 AM EST,8 Jul 2023,Jul,8,2023,9,38,38,AM,IST
159,YouTube Music,Long Live (Taylor's Version),https://music.youtube.com/watch?v=R_eQOYSHDi8,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 8 2023 12:03:06 AM EST,8 Jul 2023,Jul,8,2023,9,33,6,AM,IST
160,YouTube Music,Foolish One (Taylor’s Version) (From The Vault),https://music.youtube.com/watch?v=OwHE_MjV5E4,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 7 2023 11:59:52 PM EST,7 Jul 2023,Jul,8,2023,9,29,52,AM,IST
161,YouTube Music,Castles Crumbling (Taylor’s Version) (From The Vault),https://music.youtube.com/watch?v=HtDriYDIhRs,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 7 2023 11:54:46 PM EST,7 Jul 2023,Jul,8,2023,9,24,46,AM,IST
162,YouTube Music,I Can See You (Taylor’s Version) (From The Vault),https://music.youtube.com/watch?v=F42wDv5uUPo,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 7 2023 11:50:13 PM EST,7 Jul 2023,Jul,8,2023,9,20,13,AM,IST
163,YouTube Music,When Emma Falls in Love (Taylor’s Version) (From The Vault),https://music.youtube.com/watch?v=3d5Zd0B2egQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Jul 7 2023 11:45:18 PM EST,7 Jul 2023,Jul,8,2023,9,15,18,AM,IST
164,YouTube Music,Charlie Puth - One Call Away [Official Video],https://music.youtube.com/watch?v=BxuY9FET9Y4,Charlie Puth,https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,Jul 3 2023 2:41:37 PM EST,3 Jul 2023,Jul,4,2023,0,11,37,AM,IST
165,YouTube Music,Maroon 5 - Sugar (Official Music Video),https://music.youtube.com/watch?v=09R8_2nJtjg,Maroon5VEVO,https://www.youtube.com/channel/UCN1hnUccO4FD5WfM7ithXaw,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
166,YouTube Music,Charlie Puth - Light Switch [Official Music Video],https://music.youtube.com/watch?v=WFsAon_TWPQ,Charlie Puth,https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
167,YouTube Music,Charlie Puth - Attention [Official Video],https://music.youtube.com/watch?v=nfs8NYg7yQM,Charlie Puth,https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
168,YouTube Music,Billie Eilish - idontwannabeyouanymore (Official Vertical Video),https://music.youtube.com/watch?v=-tn2S3kJlyU,BillieEilishVEVO,https://www.youtube.com/channel/UCDGmojLIoWpXok597xYo8cg,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
169,YouTube Music,Billie Eilish - Ocean Eyes (Official Music Video),https://music.youtube.com/watch?v=viimfQi_pUw,Billie Eilish,https://www.youtube.com/channel/UCiGm_E4ZwYSHV3bcW1pnSeQ,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
170,YouTube Music,Billie Eilish - Six Feet Under,https://music.youtube.com/watch?v=FQ0iq10ULNA,Billie Eilish,https://www.youtube.com/channel/UCiGm_E4ZwYSHV3bcW1pnSeQ,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
171,YouTube Music,Billie Eilish - when the party's over (Official Music Video),https://music.youtube.com/watch?v=pbMwTqkKSps,BillieEilishVEVO,https://www.youtube.com/channel/UCDGmojLIoWpXok597xYo8cg,Jul 3 2023 2:41:36 PM EST,3 Jul 2023,Jul,4,2023,0,11,36,AM,IST
172,YouTube Music,Billie Eilish - Bored (Official Music Video),https://music.youtube.com/watch?v=cnGW8NR-toE,BillieEilishVEVO,https://www.youtube.com/channel/UCDGmojLIoWpXok597xYo8cg,Jul 3 2023 2:41:35 PM EST,3 Jul 2023,Jul,4,2023,0,11,35,AM,IST
173,YouTube Music,Billie Eilish - everything i wanted (Official Music Video),https://music.youtube.com/watch?v=EgBJmlPo8Xw,BillieEilishVEVO,https://www.youtube.com/channel/UCDGmojLIoWpXok597xYo8cg,Jul 3 2023 1:03:21 PM EST,3 Jul 2023,Jul,3,2023,22,33,21,PM,IST
174,YouTube Music,"Justin Bieber - Peaches ft. Daniel Caesar, Giveon",https://music.youtube.com/watch?v=tQ0yjYUFKAE,JustinBieberVEVO,https://www.youtube.com/channel/UCHkj014U2CQ2Nv0UZeYpE_A,Jul 3 2023 1:01:05 PM EST,3 Jul 2023,Jul,3,2023,22,31,5,PM,IST
175,YouTube Music,"benny blanco, Halsey & Khalid – Eastside (Acoustic)",https://music.youtube.com/watch?v=32MoxgA7_20,benny blanco,https://www.youtube.com/channel/UCqrBKQHQVEvD2Q9FP0DCP2g,Jul 3 2023 1:01:05 PM EST,3 Jul 2023,Jul,3,2023,22,31,5,PM,IST
176,YouTube Music,Khalid - Better (Official Video),https://music.youtube.com/watch?v=x3bfa3DZ8JM,KhalidVEVO,https://www.youtube.com/channel/UCcN-NDV03eHs6oLd1pe2r8w,Jul 3 2023 1:01:05 PM EST,3 Jul 2023,Jul,3,2023,22,31,5,PM,IST
177,YouTube Music,Justin Bieber - Anyone,https://music.youtube.com/watch?v=KIK3azN4w34,JustinBieberVEVO,https://www.youtube.com/channel/UCHkj014U2CQ2Nv0UZeYpE_A,Jul 3 2023 1:01:04 PM EST,3 Jul 2023,Jul,3,2023,22,31,4,PM,IST
178,YouTube Music,Ariana Grande & Justin Bieber - Stuck with U,https://music.youtube.com/watch?v=pE49WK-oNjU,ArianaGrandeVevo,https://www.youtube.com/channel/UC0VOyT2OCBKdQhF3BAbZ-1g,Jul 3 2023 1:01:01 PM EST,3 Jul 2023,Jul,3,2023,22,31,1,PM,IST
179,YouTube Music,Justin Bieber - Intentions (Official Video (Short Version)) ft. Quavo,https://music.youtube.com/watch?v=3AyMjyHu1bA,JustinBieberVEVO,https://www.youtube.com/channel/UCHkj014U2CQ2Nv0UZeYpE_A,Jul 3 2023 1:01:01 PM EST,3 Jul 2023,Jul,3,2023,22,31,1,PM,IST
180,YouTube Music,Justin Bieber - Love Yourself (PURPOSE : The Movement),https://music.youtube.com/watch?v=oyEuk8j8imI,JustinBieberVEVO,https://www.youtube.com/channel/UCHkj014U2CQ2Nv0UZeYpE_A,Jul 3 2023 12:35:30 PM EST,3 Jul 2023,Jul,3,2023,22,5,30,PM,IST
181,YouTube Music,Selena Gomez - Lose You To Love Me (Official Music Video),https://music.youtube.com/watch?v=zlJDTxahav0,SelenaGomezVEVO,https://www.youtube.com/channel/UCjK8ORC71kwyj1DWFwril_A,Jul 3 2023 12:32:09 PM EST,3 Jul 2023,Jul,3,2023,22,2,9,PM,IST
182,YouTube Music,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],https://music.youtube.com/watch?v=3AtDnEC4zak,Charlie Puth,https://www.youtube.com/channel/UCwppdrjsBPAZg5_cUwQjfMQ,Jul 3 2023 12:28:12 PM EST,3 Jul 2023,Jul,3,2023,21,58,12,PM,IST
183,YouTube Music,Selena Gomez - Back To You,https://music.youtube.com/watch?v=VY1eFxgRR-k,SelenaGomezVEVO,https://www.youtube.com/channel/UCjK8ORC71kwyj1DWFwril_A,Jul 3 2023 12:23:45 PM EST,3 Jul 2023,Jul,3,2023,21,53,45,PM,IST
184,YouTube Music,Anne-Marie - 2002 [Official Video],https://music.youtube.com/watch?v=Il-an3K9pjg,Anne-Marie,https://www.youtube.com/channel/UCBL7ZxVX4GvW4CFiES_-0YA,Jul 3 2023 12:20:42 PM EST,3 Jul 2023,Jul,3,2023,21,50,42,PM,IST
185,YouTube Music,"Lauv - ****, i'm lonely (with Anne-Marie) [Official Video]",https://music.youtube.com/watch?v=_cmORZMgv6I,Lauv,https://www.youtube.com/channel/UCfLdIEPs1tYj4ieEdJnyNyw,Jul 3 2023 12:17:25 PM EST,3 Jul 2023,Jul,3,2023,21,47,25,PM,IST
186,YouTube Music,Paris,https://music.youtube.com/watch?v=Dfiw7EmRTC4,The Chainsmokers - Topic,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Jul 2 2023 7:03:58 AM EST,2 Jul 2023,Jul,2,2023,16,33,58,PM,IST
187,YouTube Music,I Believe I'm Fine,https://music.youtube.com/watch?v=TNv_FYmiJb0,Robin Schulz - Topic,https://www.youtube.com/channel/UCIpo9tfpIGXMzNQcZVWoXVw,Jul 2 2023 7:00:10 AM EST,2 Jul 2023,Jul,2,2023,16,30,10,PM,IST
188,YouTube Music,Aashiyan,https://music.youtube.com/watch?v=WxXbLnBq0n0,Pritam - Topic,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Jul 2 2023 6:59:41 AM EST,2 Jul 2023,Jul,2,2023,16,29,41,PM,IST
189,YouTube Music,Phir Le Aya Dil (Reprise),https://music.youtube.com/watch?v=XT_ANSoov00,Pritam - Topic,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Jul 2 2023 6:53:37 AM EST,2 Jul 2023,Jul,2,2023,16,23,37,PM,IST
190,YouTube Music,Kyon,https://music.youtube.com/watch?v=I8IGukb5qao,Pritam - Topic,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Jul 2 2023 6:49:11 AM EST,2 Jul 2023,Jul,2,2023,16,19,11,PM,IST
191,YouTube Music,Voh Dekhnay Mein,https://music.youtube.com/watch?v=SKa80jB_HUM,Ali Zafar - Topic,https://www.youtube.com/channel/UCg7YXGu1PBTVGowFq2fEBHg,Jul 2 2023 6:46:59 AM EST,2 Jul 2023,Jul,2,2023,16,16,59,PM,IST
192,YouTube Music,Main Kya Karoon,https://music.youtube.com/watch?v=BDTee709trU,Pritam - Topic,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Jul 2 2023 6:41:30 AM EST,2 Jul 2023,Jul,2,2023,16,11,30,PM,IST
