name_song,freq,artist_key,name_song,url_song,duration
Tera Hone Laga Hoon,3,https://www.youtube.com/channel/UCitMdY3jSnGrbKB7AxQaKDw,Tera Hone Laga Hoon,https://music.youtube.com/watch?v=oeYgD5w3NQo,5.0
Tera Hua (Unplugged),1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Tera Hua (Unplugged),https://music.youtube.com/watch?v=BlEU4oNpuWQ,3.85
Tera Rastaa Chhodoon Na,2,https://www.youtube.com/channel/UCRQmZ4lsrzXAyvKRV1DSMYA,Tera Rastaa Chhodoon Na,https://music.youtube.com/watch?v=75xtdOH68A8,4.216666666666667
Tera Zikr,1,https://www.youtube.com/channel/UCNMewQFJlBeyXpWwo2dezSw,Tera Zikr,https://music.youtube.com/watch?v=zRKvLzLVIKQ,3.4833333333333334
Tere Bina,1,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,Tere Bina,https://music.youtube.com/watch?v=Fi3GovijpWA,5.166666666666667
Tere Bina - Khanvict Remix,1,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,Tere Bina - Khanvict Remix,https://music.youtube.com/watch?v=MmFhx7xS69M,3.05
Tere Hi Hum,5,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Tere Hi Hum,https://music.youtube.com/watch?v=FALzW69vGRQ,2.966666666666667
Tere Jeya Hor Disda,1,https://www.youtube.com/channel/UCR0-gcySjh6yLKGR4N2lbSQ,Tere Jeya Hor Disda,https://music.youtube.com/watch?v=c4aXiCeZDY8,3.183333333333333
Tere Liye,1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Tere Liye,https://music.youtube.com/watch?v=5U5Ru0nTiUM,4.666666666666667
Tere Sang Yaara,1,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Tere Sang Yaara,https://music.youtube.com/watch?v=9a26mBBK4jE,4.783333333333333
Tere Siva Jag Mein,1,https://www.youtube.com/channel/UCPDJURzMo2MneDJFIvq6a_g,Tere Siva Jag Mein,https://music.youtube.com/watch?v=hwseTbCNw1w,3.45
"Teri Ban Jaungi Reprise (From ""T-Series Acoustics"")",1,https://www.youtube.com/channel/UCzJRkr4MuVD7sEGHR_zRSEQ,"Teri Ban Jaungi Reprise (From ""T-Series Acoustics"")",https://music.youtube.com/watch?v=SFqG4shmXOU,4.15
Teri Deewani,2,https://www.youtube.com/channel/UCNeP2HGGg3xquVicp-lUbsg,Teri Deewani,https://music.youtube.com/watch?v=3R-q79a7n98,5.4
Teri Meri Kahaani,1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Teri Meri Kahaani,https://music.youtube.com/watch?v=TiP72S9tf7o,5.533333333333333
Teri Ore,2,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Teri Ore,https://music.youtube.com/watch?v=fa4l-vJ_5ic,5.666666666666667
Teri Yeh Baatein,1,https://www.youtube.com/channel/UCSVbVFy5yqkfwbqs_aWmx8w,Teri Yeh Baatein,https://music.youtube.com/watch?v=zIKjeDEd79w,2.8333333333333335
Thandi Hawa,2,https://www.youtube.com/channel/UCLEO1vIrNARN4bvojv8d5gA,Thandi Hawa,https://music.youtube.com/watch?v=x2_iM3_ARVA,3.4
That Funny Feeling,1,https://www.youtube.com/channel/UCprIJgC2-qqSHNVztFjRFmw,That Funny Feeling,https://music.youtube.com/watch?v=PfCMyH3AUnQ,6.683333333333334
That's Alright (2016 Remaster),2,https://www.youtube.com/channel/UCCzULu3prrEaPvM2ZtkJlYQ,That's Alright (2016 Remaster),https://music.youtube.com/watch?v=vo0p7zHKi_k,3.183333333333333
That's The Way Love Goes,1,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,That's The Way Love Goes,https://music.youtube.com/watch?v=-jzKJVEw8KY,2.5166666666666666
The Adventures Of Baron Munchausen OST (1988) 01 - The Town,1,https://www.youtube.com/channel/UCk4F_LBRmEVa-Ov1iVKmJyw,The Adventures Of Baron Munchausen OST (1988) 01 - The Town,https://music.youtube.com/watch?v=bJdQ1BjOLo0,3.533333333333333
The Archer,3,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,The Archer,https://music.youtube.com/watch?v=3sAdg1N-byw,3.533333333333333
The Beach,2,https://www.youtube.com/channel/UChjlrkXh5BAWOKYxS9zd3rw,The Beach,https://music.youtube.com/watch?v=d4ay2h82dcg,1.7833333333333332
The Big Sleep: Love Themes,1,https://www.youtube.com/channel/UCaGWpRx2piCEHkEnt4fHoGA,The Big Sleep: Love Themes,https://music.youtube.com/watch?v=kSsfAzjbctw,2.716666666666667
The Birthday Party,1,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,The Birthday Party,https://music.youtube.com/watch?v=e0mDI8ZxRW0,4.766666666666667
The Bottom,2,https://www.youtube.com/channel/UCw-0GSqznYHfyfDBBe6a46A,The Bottom,https://music.youtube.com/watch?v=qbqlssFuWKc,3.0166666666666666
"The Breakup Song (From ""Ae Dil Hai Mushkil"")",1,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",https://music.youtube.com/watch?v=AJL_aVxqMEc,4.216666666666667
The Bridge,1,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,The Bridge,https://music.youtube.com/watch?v=_ZlBhXQ8dc0,3.033333333333333
The Butterfly Effect,1,https://www.youtube.com/channel/UCfBuLvTNdCpszQFtjUyMKAg,The Butterfly Effect,https://music.youtube.com/watch?v=uWSRpqEKIjc,4.266666666666667
The Chain (2004 Remaster),1,https://www.youtube.com/channel/UCCzULu3prrEaPvM2ZtkJlYQ,The Chain (2004 Remaster),https://music.youtube.com/watch?v=FhgFtXESdPk,4.5
The City,1,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,The City,https://music.youtube.com/watch?v=CykdA5_Ve10,3.45
The Civil Wars - Poison & Wine,2,https://www.youtube.com/channel/UCBe8acaznreOy4EZ0K5jKRw,The Civil Wars - Poison & Wine,https://music.youtube.com/watch?v=fNlxKH9Jtmc,3.6833333333333336
The Cloud Atlas Sextet for Orchestra,2,https://www.youtube.com/channel/UCAVD-4y_1Du7izeO86elO5A,The Cloud Atlas Sextet for Orchestra,https://music.youtube.com/watch?v=8VIe1mbQ08Q,4.966666666666667
The Color Violet,3,https://www.youtube.com/channel/UCYKF8xDQoRGUAFr867VQUTQ,The Color Violet,https://music.youtube.com/watch?v=Istt2aXmWFg,3.783333333333333
The Confrontation,1,https://www.youtube.com/channel/UCx9FdJJKRZRcD03EFdfAu7Q,The Confrontation,https://music.youtube.com/watch?v=lPUFyU2OJxw,1.85
The Cut That Always Bleeds,1,https://www.youtube.com/channel/UCDfnnzgPNShOXOYM9V4QIsQ,The Cut That Always Bleeds,https://music.youtube.com/watch?v=j85pwTA5Ipw,3.8666666666666667
The Dawn,1,https://www.youtube.com/channel/UCEOXuRQzbowWwu-kF7z-SPg,The Dawn,https://music.youtube.com/watch?v=0POeHgfnMio,4.016666666666667
The Escape,1,https://www.youtube.com/channel/UCAVD-4y_1Du7izeO86elO5A,The Escape,https://music.youtube.com/watch?v=Tvv3j3kuhuA,5.733333333333333
The Exit,2,https://www.youtube.com/channel/UCDfnnzgPNShOXOYM9V4QIsQ,The Exit,https://music.youtube.com/watch?v=E84bB00pie4,3.7
The Godfather - Main Title (The Godfather Waltz) - HQ - Nino Rota,1,https://www.youtube.com/channel/UCDZLWQMVJ4LxOzeFbEboRtw,The Godfather - Main Title (The Godfather Waltz) - HQ - Nino Rota,https://music.youtube.com/watch?v=PPskYVBqdNw,3.7666666666666666
The Gold (Phoebe Bridgers Version),2,https://www.youtube.com/channel/UC52xilymw0N3P8Q2JWMAEdw,The Gold (Phoebe Bridgers Version),https://music.youtube.com/watch?v=XyvNFABlYEA,3.9
The Great War,4,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,The Great War,https://music.youtube.com/watch?v=v-SVRN-tMXw,4.016666666666667
The Greatest,1,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,The Greatest,https://music.youtube.com/watch?v=rvSQVX7BeGU,3.033333333333333
The Heart Of Rain,3,https://www.youtube.com/channel/UCyCdVcCmnCnJuS8vTZgTf0w,The Heart Of Rain,https://music.youtube.com/watch?v=iexVIFd6TY8,2.0
The Heart Wants What It Wants,1,https://www.youtube.com/channel/UCeBYRgPhy8kcRmIGQWKuqdQ,The Heart Wants What It Wants,https://music.youtube.com/watch?v=HOMyx_730qg,3.8
"The Heroic Weather-Conditions of the Universe, Part 1: A Veiled Mist",2,https://www.youtube.com/channel/UCkSDY7L1xmwAS2jmifzaUww,"The Heroic Weather-Conditions of the Universe, Part 1: A Veiled Mist",https://music.youtube.com/watch?v=Jw_6S8gFl3Y,3.283333333333333
The Hook Up Song,1,https://www.youtube.com/channel/UCWXJyrk1diAufFuTHCTfQ2A,The Hook Up Song,https://music.youtube.com/watch?v=JXZHzxusjPk,3.5666666666666664
"The Humma Song (From ""OK Jaanu"")",2,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,"The Humma Song (From ""OK Jaanu"")",https://music.youtube.com/watch?v=51Oz0l-qR3M,3.0
The Imitation Game,2,https://www.youtube.com/channel/UCkSDY7L1xmwAS2jmifzaUww,The Imitation Game,https://music.youtube.com/watch?v=eN0rD9BezjE,2.6333333333333333
The Jawaani Song,1,https://www.youtube.com/channel/UCWXJyrk1diAufFuTHCTfQ2A,The Jawaani Song,https://music.youtube.com/watch?v=S6DhdT0NAzI,4.233333333333333
The Judge,1,https://www.youtube.com/channel/UCnX0L9QiftAcWdzeBx31xCw,The Judge,https://music.youtube.com/watch?v=an6iivcWZhE,4.966666666666667
The Kinks - Sleepwalker,1,https://www.youtube.com/channel/UCnK6qqajumBsEk-D7mevv0w,The Kinks - Sleepwalker,https://music.youtube.com/watch?v=sHTPz1vtwBo,4.083333333333333
The Last One,1,https://www.youtube.com/channel/UCh1mOseeXbq8xWuEAsWhoAg,The Last One,https://music.youtube.com/watch?v=-6udVt4WP1c,4.0
The Last Time,4,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,The Last Time,https://music.youtube.com/watch?v=UUTujoNrqhk,3.6666666666666665
The Last Time (Taylor's Version),8,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,The Last Time (Taylor's Version),https://music.youtube.com/watch?v=CQ8L-PaDfyc,5.0
The List,2,https://www.youtube.com/channel/UCh1mOseeXbq8xWuEAsWhoAg,The List,https://music.youtube.com/watch?v=rgmHtwz9XJw,3.3333333333333335
The Lost City / Atlantis,1,https://www.youtube.com/channel/UCJBS5q6QKyG6NvSZEICaPgg,The Lost City / Atlantis,https://music.youtube.com/watch?v=19_kSuVMZ0g,3.8
The Louvre,2,https://www.youtube.com/channel/UCILoG0-vdgLDnrwtRuM_0GQ,The Louvre,https://music.youtube.com/watch?v=fN6KvLfd9sE,4.533333333333333
The Man,3,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,The Man,https://music.youtube.com/watch?v=1KZ6l73sJ0A,3.183333333333333
The New Lobby Boy,2,https://www.youtube.com/channel/UCkSDY7L1xmwAS2jmifzaUww,The New Lobby Boy,https://music.youtube.com/watch?v=AZ6HkyVkX0s,2.3
The Night We Met,20,https://www.youtube.com/channel/UCHIqmk90GKurdVSG5cf-sFQ,The Night We Met,https://music.youtube.com/watch?v=nG0HrAVIw_c,3.4833333333333334
The Night We Met (feat. Phoebe Bridgers),1,https://www.youtube.com/channel/UCHIqmk90GKurdVSG5cf-sFQ,The Night We Met (feat. Phoebe Bridgers),https://music.youtube.com/watch?v=1vJTBOILsNM,3.5
The Office Theme from the Movie Brazil by Terry Gilliam,2,https://www.youtube.com/channel/UCQQPPW2MPtIEjy8uWDLMIXg,The Office Theme from the Movie Brazil by Terry Gilliam,https://music.youtube.com/watch?v=BEhPQBMxLfA,1.4333333333333333
The Old Fun City (N.Y. Sequence),2,https://www.youtube.com/channel/UC9ytb5oEKF9dpFtB6CiDOFw,The Old Fun City (N.Y. Sequence),https://music.youtube.com/watch?v=xpRSFkuHw_c,4.083333333333333
The One,1,https://www.youtube.com/channel/UC0cymQddFci7e31o7EIznYw,The One,https://music.youtube.com/watch?v=rMPYde_oBic,3.8833333333333333
The One That Got Away,3,https://www.youtube.com/channel/UC_7s69e1mDS3lgcTMJEPjCg,The One That Got Away,https://music.youtube.com/watch?v=bdCuCLd4fpQ,3.8
The Only Exception,4,https://www.youtube.com/channel/UCl2qVCHeUjL3lCnSCrKxtoQ,The Only Exception,https://music.youtube.com/watch?v=ChXcD6Z4uvQ,4.466666666666667
The Pool,11,https://www.youtube.com/channel/UCZukHZtjqY72iSEgkBF1QYA,The Pool,https://music.youtube.com/watch?v=fvWG3bPJTkU,4.866666666666667
The River,4,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,The River,https://music.youtube.com/watch?v=nntoJkCs-YI,4.916666666666667
The Scientist,4,https://www.youtube.com/channel/UCYV24EkgVGFWNGP_WVzhvJg,The Scientist,https://music.youtube.com/watch?v=rytRpZ-d1ds,5.233333333333333
The Show,2,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,The Show,https://music.youtube.com/watch?v=h_lpYoDgXKg,3.2
The Smallest Piece,1,https://www.youtube.com/channel/UCx9FdJJKRZRcD03EFdfAu7Q,The Smallest Piece,https://music.youtube.com/watch?v=MI8TThG7stw,1.6833333333333333
The Sound,1,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,The Sound,https://music.youtube.com/watch?v=bxMA13WQjsc,4.15
The Story,2,https://www.youtube.com/channel/UCDfnnzgPNShOXOYM9V4QIsQ,The Story,https://music.youtube.com/watch?v=Im534kRBZwE,4.1
"The Sundance Kid (From ""Butch Cassidy And The Sundance Kid"" Soundtrack)",2,https://www.youtube.com/channel/UC9ytb5oEKF9dpFtB6CiDOFw,"The Sundance Kid (From ""Butch Cassidy And The Sundance Kid"" Soundtrack)",https://music.youtube.com/watch?v=qK7nbdW23KY,2.25
The Swordfight,3,https://www.youtube.com/channel/UC4HkiAeN0bIG3sgf8Mb-gNQ,The Swordfight,https://music.youtube.com/watch?v=noY3FQJw-g8,2.716666666666667
The Very First Night (Taylor's Version) (From The Vault),4,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,The Very First Night (Taylor's Version) (From The Vault),https://music.youtube.com/watch?v=kwYXepzkhWY,3.35
The View Between Villages (Extended),3,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,The View Between Villages (Extended),https://music.youtube.com/watch?v=HCktstiTsUk,4.883333333333333
The Way I Am,1,https://www.youtube.com/channel/UCQ-ygxSFSlq-O2zGnXxELXQ,The Way I Am,https://music.youtube.com/watch?v=x56-TDzF0W4,3.1166666666666667
The Way I Loved You (Taylor’s Version),1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,The Way I Loved You (Taylor’s Version),https://music.youtube.com/watch?v=5CbWqM0K2v8,4.066666666666666
The Way You Look Tonight (2008 Remastered),1,https://www.youtube.com/channel/UC1zsfp3OD8qWQ0HfLbz2TXg,The Way You Look Tonight (2008 Remastered),https://music.youtube.com/watch?v=22jHOGeKVi8,3.3666666666666667
Theory of Everything - Ending Scene Music (The Cinematic Orchestra - Arrival of the birds),1,https://www.youtube.com/channel/UC1gCmbSRJUkA6bt0E4uwYsA,Theory of Everything - Ending Scene Music (The Cinematic Orchestra - Arrival of the birds),https://music.youtube.com/watch?v=pZ3b1a2OnhQ,5.266666666666667
There It Goes,1,https://www.youtube.com/channel/UCh1mOseeXbq8xWuEAsWhoAg,There It Goes,https://music.youtube.com/watch?v=_eNkzg67NMY,3.7666666666666666
There You Are,4,https://www.youtube.com/channel/UCYR9erHSNBPjjNswR4FrMaw,There You Are,https://music.youtube.com/watch?v=jJ1kKPdq_Lc,3.3333333333333335
There'd Better Be A Mirrorball,1,https://www.youtube.com/channel/UC8Yu1_yfN5qPh601Y4btsYw,There'd Better Be A Mirrorball,https://music.youtube.com/watch?v=B-CKookVyhA,4.433333333333334
There's Nothing Holdin' Me Back,2,https://www.youtube.com/channel/UC6ZjlLJhqP79nqGr3Ic6Adg,There's Nothing Holdin' Me Back,https://music.youtube.com/watch?v=Ztdc7TcPdAA,3.3333333333333335
There's Nothing Holdin' Me Back (Acoustic),1,https://www.youtube.com/channel/UC6ZjlLJhqP79nqGr3Ic6Adg,There's Nothing Holdin' Me Back (Acoustic),https://music.youtube.com/watch?v=EObr0jeNL2Q,3.3666666666666667
These Days,1,https://www.youtube.com/channel/UCjk87eFr83Lr7ioGcHgx0Cg,These Days,https://music.youtube.com/watch?v=jhr2MlQd7i0,3.5833333333333335
They Don't Know About Us,2,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,They Don't Know About Us,https://music.youtube.com/watch?v=ERoiZXhUGtA,3.3666666666666667
Think About Me (2015 Remaster),1,https://www.youtube.com/channel/UCCzULu3prrEaPvM2ZtkJlYQ,Think About Me (2015 Remaster),https://music.youtube.com/watch?v=v9RoVu9s98A,2.75
Thinking out Loud,2,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Thinking out Loud,https://music.youtube.com/watch?v=fdz_cabS9BU,4.7
This House,1,https://www.youtube.com/channel/UCM5S3f40TG-hBSTrMgXBt1g,This House,https://music.youtube.com/watch?v=iiOolYEnG_E,3.7
This Is How It Feels,1,https://www.youtube.com/channel/UCGr1UQ4CwzRMmYoQfHQQWTg,This Is How It Feels,https://music.youtube.com/watch?v=que-wTMTEA4,4.75
This Is What Makes Us Girls,1,https://www.youtube.com/channel/UCyqq-aiu3vEHuf5NhwmOJcw,This Is What Makes Us Girls,https://music.youtube.com/watch?v=GpCnunV8hdk,3.9833333333333334
This Is What You Came For,2,https://www.youtube.com/channel/UCZ0Aezmtk-S2l8A9Ln-2lKw,This Is What You Came For,https://music.youtube.com/watch?v=inCm3ByI17o,3.716666666666667
This Is Why We Can't Have Nice Things,2,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,This Is Why We Can't Have Nice Things,https://music.youtube.com/watch?v=6Z3QJ4L1Bg0,3.466666666666667
This Love,1,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,This Love,https://music.youtube.com/watch?v=MWIMNAeGva4,4.183333333333334
This Love (Taylor’s Version),9,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,This Love (Taylor’s Version),https://music.youtube.com/watch?v=tbzSOILOAts,4.183333333333334
This Must Be My Dream,2,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,This Must Be My Dream,https://music.youtube.com/watch?v=eRFTrZWIvLA,4.216666666666667
This Town,14,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,This Town,https://music.youtube.com/watch?v=_YJph-7IzXI,3.8833333333333333
This Town (Live),1,https://www.youtube.com/channel/UCxm9sS8Dd2aRthr_O3rVLJQ,This Town (Live),https://music.youtube.com/watch?v=TYHLfXSR-7U,3.8833333333333333
Those Eyes,3,https://www.youtube.com/channel/UCAImxmTjXKG3QyUZXWluoQg,Those Eyes,https://music.youtube.com/watch?v=YPeHGoGhHxg,3.6833333333333336
Through the Dark,7,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Through the Dark,https://music.youtube.com/watch?v=ouS9elaQAvM,3.7
Thunderstorm,1,https://www.youtube.com/channel/UCwlTBdUwqAptW4-j_d25mRQ,Thunderstorm,https://music.youtube.com/watch?v=P6ZODFo-MBY,3.2
Till Forever Falls Apart,2,https://www.youtube.com/channel/UCu4DT36ncDBhuBo1w_vZsFg,Till Forever Falls Apart,https://music.youtube.com/watch?v=B51F_vjmTsE,3.716666666666667
Tip Tip,1,https://www.youtube.com/channel/UC13ToEQgfmTe8_GW19LYtCg,Tip Tip,https://music.youtube.com/watch?v=JyYDODhGE9Y,4.183333333333334
To Build A Home,1,https://www.youtube.com/channel/UCIzsJBIyo8hhpFm1NK0uLgw,To Build A Home,https://music.youtube.com/watch?v=OAYuMygPkbI,6.2
To the Mountains,2,https://www.youtube.com/channel/UCC1TOSYNYXw1xrwNRxW46dg,To the Mountains,https://music.youtube.com/watch?v=tOxc6tpQt28,3.2333333333333334
Tohfa,3,https://www.youtube.com/channel/UCSHcbFxfvAPs4icCeDiCXpA,Tohfa,https://music.youtube.com/watch?v=jz4VbYdXMR4,3.1666666666666665
Tom Petty & The Heartbreakers - American Girl,2,https://www.youtube.com/channel/UCORF6FRD_t7kMtXKm_ZTRWA,Tom Petty & The Heartbreakers - American Girl,https://music.youtube.com/watch?v=33mec03xeow,3.6
Tonight (I'm Lovin' You),1,https://www.youtube.com/channel/UCD-0qTYqRd4t9re9AwRydnQ,Tonight (I'm Lovin' You),https://music.youtube.com/watch?v=K_l00nL1o8s,3.8666666666666667
Too Young to Burn,1,https://www.youtube.com/channel/UCn_Q9IzYVUhbZO9IPaQunbQ,Too Young to Burn,https://music.youtube.com/watch?v=8yaIKa3mgKo,3.3333333333333335
Tornado Warnings,1,https://www.youtube.com/channel/UCz51ZodJbYUNfkdPHOjJKKw,Tornado Warnings,https://music.youtube.com/watch?v=5cXO4c0xRDA,3.4166666666666665
Tose Naina,2,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Tose Naina,https://music.youtube.com/watch?v=qq1LxHVnti4,4.4
Touch Me,1,https://www.youtube.com/channel/UCeBxx7m7yrwSyvpVpKcMI8w,Touch Me,https://music.youtube.com/watch?v=KSrHXypnbd8,5.3
Traditional: Scarborough Fair (Arr. Parkin for Cello and Guitar),1,https://www.youtube.com/channel/UCqZPj1DJS1JV2_SPEUjARxg,Traditional: Scarborough Fair (Arr. Parkin for Cello and Guitar),https://music.youtube.com/watch?v=12yVGkkjDhs,3.25
Travel To Edinburgh,2,https://www.youtube.com/channel/UCAVD-4y_1Du7izeO86elO5A,Travel To Edinburgh,https://music.youtube.com/watch?v=0k_PNP5hFls,1.7166666666666668
Treat People With Kindness,1,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Treat People With Kindness,https://music.youtube.com/watch?v=ZjsmxKP1HMk,3.3
Treat You Better,3,https://www.youtube.com/channel/UC6ZjlLJhqP79nqGr3Ic6Adg,Treat You Better,https://music.youtube.com/watch?v=qSay_8xzijg,3.1333333333333333
True Blue,1,https://www.youtube.com/channel/UCxMaQtHvN4Jw5kYfo8Bi5fw,True Blue,https://music.youtube.com/watch?v=B8LjIQLSC-c,4.95
Truth Is,1,https://www.youtube.com/channel/UCh1mOseeXbq8xWuEAsWhoAg,Truth Is,https://music.youtube.com/watch?v=c-XhWKz2U7I,3.3
Tu Aake Dekhle,1,https://www.youtube.com/channel/UC2ceGDkMiX_apj3yBciUTsA,Tu Aake Dekhle,https://music.youtube.com/watch?v=3jsGQczuplw,4.5
Tu Hi Hai,1,https://www.youtube.com/channel/UC19pnd-F7tw6vDhkmEiAkgA,Tu Hi Hai,https://music.youtube.com/watch?v=Lv3TjjwDjMo,3.3333333333333335
"Tu Hi Hai (Ali Zafar Version) (From ""Dear Zindagi"")",6,https://www.youtube.com/channel/UCg7YXGu1PBTVGowFq2fEBHg,"Tu Hi Hai (Ali Zafar Version) (From ""Dear Zindagi"")",https://music.youtube.com/watch?v=BwJxCh_3PgM,3.3666666666666667
Tu Hi Nahi,1,https://www.youtube.com/channel/UCLp11qcIK9ViFccGbJlFeXw,Tu Hi Nahi,https://music.youtube.com/watch?v=WiJ8k1Gn8dY,3.4
"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",https://music.youtube.com/watch?v=v2eSPNas4sQ,3.35
Tu Jaana Na Piya,1,https://www.youtube.com/channel/UC2ceGDkMiX_apj3yBciUTsA,Tu Jaana Na Piya,https://music.youtube.com/watch?v=OFwtJ-6a0V4,3.783333333333333
Tu Jaane Na,2,https://www.youtube.com/channel/UCVGomUS__PL0c4jDXa0QwXA,Tu Jaane Na,https://music.youtube.com/watch?v=FA_J8XwpCaQ,5.7
Tu Kabhi Kabhi (feat. Jonita Gandhi),1,https://www.youtube.com/channel/UC19pnd-F7tw6vDhkmEiAkgA,Tu Kabhi Kabhi (feat. Jonita Gandhi),https://music.youtube.com/watch?v=kUYCvqBFutA,3.5666666666666664
Tu Mera Hero,1,https://www.youtube.com/channel/UCmIJDVHH-W5eILcGPos_rKA,Tu Mera Hero,https://music.youtube.com/watch?v=TR3Ifjpf7W8,4.866666666666667
Tujh Mein Rab Dikhta Hai,2,https://www.youtube.com/channel/UCfNnEx9cokcGGaRmAmdu9Kw,Tujh Mein Rab Dikhta Hai,https://music.youtube.com/watch?v=3E1NLVzDZ_Y,4.7
Tujhe Bhula Diya,1,https://www.youtube.com/channel/UCC4nX2ydU9mM6mFYu7_Nomg,Tujhe Bhula Diya,https://music.youtube.com/watch?v=o-9VdyXZKsQ,4.666666666666667
Tujhe Kitna Chahein Aur (Film Version),1,https://www.youtube.com/channel/UCdWuR07og626xwU93eSCh9A,Tujhe Kitna Chahein Aur (Film Version),https://music.youtube.com/watch?v=jYJ_RSgCAD4,4.616666666666667
Tujhse Hoti Hai Subha,1,https://www.youtube.com/channel/UCXprWnmTu5K9o7pFZ7vSv0A,Tujhse Hoti Hai Subha,https://music.youtube.com/watch?v=nOLR6hYCtfw,3.966666666666667
Tum 2.0 (feat. Riya Tickoo),1,https://www.youtube.com/channel/UCdLH9R0W3-FYA_H0eHwrfzQ,Tum 2.0 (feat. Riya Tickoo),https://music.youtube.com/watch?v=3QtS2RjSIdk,3.9333333333333336
Tum Hi Ho,1,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Tum Hi Ho,https://music.youtube.com/watch?v=fsiPzT50ZiM,4.366666666666666
Tum Hi Ho Bandhu,2,https://www.youtube.com/channel/UCnSwBYud9spanfEELuaMzYA,Tum Hi Ho Bandhu,https://music.youtube.com/watch?v=_iqHUSQ6eng,4.733333333333333
Tum Ho,1,https://www.youtube.com/channel/UCPexK6Vq8vDGf_ldYFFbnIg,Tum Ho,https://music.youtube.com/watch?v=AqVIQ9ymvM8,5.283333333333333
Tum Jab Paas,7,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Tum Jab Paas,https://music.youtube.com/watch?v=sCP5emCrGEE,3.9333333333333336
Tum Jo Milo,1,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Tum Jo Milo,https://music.youtube.com/watch?v=EBYyP1ymeIo,3.4333333333333336
Tum Mile,1,https://www.youtube.com/channel/UCjK4uCLdPYnIatZFB9Nvbrg,Tum Mile,https://music.youtube.com/watch?v=C0S0PMpNybM,5.733333333333333
Tum Mile (Lofi Flip),1,https://www.youtube.com/channel/UCnuIDHLcfGZlceGSOU-WBew,Tum Mile (Lofi Flip),https://music.youtube.com/watch?v=HhkyEKko868,4.05
Tum Saath Rehnaa,1,https://www.youtube.com/channel/UC2ceGDkMiX_apj3yBciUTsA,Tum Saath Rehnaa,https://music.youtube.com/watch?v=F630gV7Lp7M,3.6
Tumhi Dekho Naa,1,https://www.youtube.com/channel/UCD1yqtH3tB9pstyoJFpHl_w,Tumhi Dekho Naa,https://music.youtube.com/watch?v=Fg4CANalLNE,5.8
