,name_vid,url_vid,duration,freq,channel_key
https://www.youtube.com/watch?v=B_Uh5V4xD4k,Advertising Masterclass 2024: Ft. @TanmayBhatYT  at Masters’ Union,https://www.youtube.com/watch?v=B_Uh5V4xD4k,52.68333333333333,1,https://www.youtube.com/channel/UCaTkVutJ9f-AoE7cz7VLlTw
https://www.youtube.com/watch?v=_-1Oq8LRrew,Morgan Stanley HireVue Video Interview Questions and Answers Practice,https://www.youtube.com/watch?v=_-1Oq8LRrew,20.866666666666667,1,https://www.youtube.com/channel/UC4E3OVyeA1TBNywj_1t-bsA
https://www.youtube.com/watch?v=vmDOLs1ok94,Morgan Stanley - The Most Formidable Investment Bank,https://www.youtube.com/watch?v=vmDOLs1ok94,10.933333333333334,1,https://www.youtube.com/channel/UCUyH4QfXX-5NOT0bULqG6lQ
https://www.youtube.com/watch?v=2i_0eQc1DFA,"Part 3: Data Science, Machine Learning, and AI at Morgan Stanley - Jeff McMillan",https://www.youtube.com/watch?v=2i_0eQc1DFA,30.366666666666667,1,https://www.youtube.com/channel/UCSMqVwPTmerMiCaL_zKRjBw
https://www.youtube.com/watch?v=kl7gZadcRWs,NYC diaries 🍎🚕: room tour & my new routine in the city!,https://www.youtube.com/watch?v=kl7gZadcRWs,16.766666666666666,3,https://www.youtube.com/channel/UCTZHeY_cugi1rAAPoH-sMkA
https://www.youtube.com/watch?v=Np4yaF3XRRI,Walkthrough: 961 Columbus Avenue #1A,https://www.youtube.com/watch?v=Np4yaF3XRRI,1.0333333333333334,1,https://www.youtube.com/channel/UCG6YLoUu_VyXNGU2hdY7mwQ
https://www.youtube.com/watch?v=aNJ_JPkbH2M,KEN Things Ryan Gosling Can't Live Without | GQ,https://www.youtube.com/watch?v=aNJ_JPkbH2M,6.133333333333334,1,https://www.youtube.com/channel/UCsEukrAd64fqA7FjwkmZ_Dw
https://www.youtube.com/watch?v=Ig5ArbCODt8,THE USA VLOG | RAHUL DUA IN AMERICA | NEW VIDEO 2023,https://www.youtube.com/watch?v=Ig5ArbCODt8,9.666666666666666,1,https://www.youtube.com/channel/UCNqA44cRILQDwm9MG0vV-Og
https://www.youtube.com/watch?v=oSZlDCF-xPw,ONLINE CLASSES GONE WRONG pt 4,https://www.youtube.com/watch?v=oSZlDCF-xPw,12.266666666666667,1,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
https://www.youtube.com/watch?v=-UJCMfuFtSQ,Harry Styles - Daylight (Official Video),https://www.youtube.com/watch?v=-UJCMfuFtSQ,2.783333333333333,2,https://www.youtube.com/channel/UCbOCbp5gXL8jigIBZLqMPrw
https://www.youtube.com/watch?v=oV4CAXB4q44,Harry Styles - Daylight,https://www.youtube.com/watch?v=oV4CAXB4q44,0.35,1,https://www.youtube.com/channel/UCbOCbp5gXL8jigIBZLqMPrw
https://www.youtube.com/watch?v=qEWhYWYXBy4,moving to new york! & living alone for the first time... ㅠㅠ,https://www.youtube.com/watch?v=qEWhYWYXBy4,12.15,2,https://www.youtube.com/channel/UCTZHeY_cugi1rAAPoH-sMkA
https://www.youtube.com/watch?v=twAP3buj9Og,Who made these circles in the Sahara?,https://www.youtube.com/watch?v=twAP3buj9Og,27.133333333333333,1,https://www.youtube.com/channel/UCLXo7UDZvByw2ixzpQCufnA
https://www.youtube.com/watch?v=dIJ3ww1-JRg,Moving to New York City at 22,https://www.youtube.com/watch?v=dIJ3ww1-JRg,10.233333333333333,1,https://www.youtube.com/channel/UCH2tpAxt19Q_Kpxfsjf9sfg
https://www.youtube.com/watch?v=7wGmlUe-mGw,My Life in NYC as a Software Engineer! A Day in Life!,https://www.youtube.com/watch?v=7wGmlUe-mGw,10.766666666666667,1,https://www.youtube.com/channel/UChYs-_zjKRYhdMddjx-NPLw
https://www.youtube.com/watch?v=_PQ7HQSbRuw,Simple Ken Podcast | EP 39 - Viral Friendship Feat. @NirmalPillaiOriginal & @Theabishekkumar,https://www.youtube.com/watch?v=_PQ7HQSbRuw,71.63333333333334,1,https://www.youtube.com/channel/UCzNq9i-DlDDBLjPerVzJW-A
https://www.youtube.com/watch?v=3cmwaxxCfx8,BROTHER vs OTHER | Vir Das | Stand-Up Comedy | #TenonTen | Ep 6,https://www.youtube.com/watch?v=3cmwaxxCfx8,15.033333333333333,1,https://www.youtube.com/channel/UCX2xI6iQR70IWlpi23V0gPw
https://www.youtube.com/watch?v=-FP3sqi4kWQ,Dil To Paagal Hai | Part 4 of Door Khadi Sharmaaye | Standup Comedy by Prashasti Singh,https://www.youtube.com/watch?v=-FP3sqi4kWQ,8.85,1,https://www.youtube.com/channel/UCo10yRzepDzIt7B7w2wnM1Q
https://www.youtube.com/watch?v=mdUl0r_gY9c,Surprising Keith with Soup-Flavored Macarons,https://www.youtube.com/watch?v=mdUl0r_gY9c,32.36666666666667,1,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA
https://www.youtube.com/watch?v=IEfBBYmxtIo,UPSC - Stand Up Comedy Ft. Anubhav Singh Bassi,https://www.youtube.com/watch?v=IEfBBYmxtIo,37.43333333333333,1,https://www.youtube.com/channel/UCKnZHF24IV9PT0cdSdHoWug
https://www.youtube.com/watch?v=s5bI_732Cqs,Ryan Gosling & Margot Robbie: The Puppy Interview,https://www.youtube.com/watch?v=s5bI_732Cqs,8.4,1,https://www.youtube.com/channel/UCPRUgAl_MV9PajsrG_BmT9w
https://www.youtube.com/watch?v=otNh9bTjXWg,WONKA | Official Trailer,https://www.youtube.com/watch?v=otNh9bTjXWg,2.466666666666667,1,https://www.youtube.com/channel/UCjmJDM5pRKbUlVIzDYYWb6g
https://www.youtube.com/watch?v=BpmHksCI038,gossip girl themed day in nyc: filming locations + summit one sunset,https://www.youtube.com/watch?v=BpmHksCI038,5.6,1,https://www.youtube.com/channel/UCpJ-NDBCiYByT6sg_OcSBIA
https://www.youtube.com/watch?v=e9l9Vm4A61s,Do You Tell Your Daughter She’s Ugly? | Andrew Schulz and Akaash Singh,https://www.youtube.com/watch?v=e9l9Vm4A61s,18.15,1,https://www.youtube.com/channel/UCAjmXPKv1zpYftSDAMeJz8A
https://www.youtube.com/watch?v=GeU_zpPiYBw,Your Bride Dies During The Wedding... Would You Smash Her Sister?! | Andrew Schulz & Akaash Singh,https://www.youtube.com/watch?v=GeU_zpPiYBw,9.8,1,https://www.youtube.com/channel/UCAjmXPKv1zpYftSDAMeJz8A
https://www.youtube.com/watch?v=OnjbZgjLgxM,"June 30, 2022",https://www.youtube.com/watch?v=OnjbZgjLgxM,1.5666666666666667,2,https://www.youtube.com/channel/UClLo2hTDR7F3PQ7DlMzPw-Q
https://www.youtube.com/watch?v=LHzWQSEcjlo,GRE Text Completion Strategy - Technique 3: Time Contrast,https://www.youtube.com/watch?v=LHzWQSEcjlo,33.88333333333333,1,https://www.youtube.com/channel/UCktwzce9ncy_K78l1KBZkYQ
https://www.youtube.com/watch?v=prUokEoKFLU,DREAM COME TRUE! Doing Uber Eats in New York!,https://www.youtube.com/watch?v=prUokEoKFLU,26.616666666666667,1,https://www.youtube.com/channel/UChYs-_zjKRYhdMddjx-NPLw
https://www.youtube.com/watch?v=w2KbwC-s7pY,Why Does the M2 Mac Pro Exist?,https://www.youtube.com/watch?v=w2KbwC-s7pY,11.316666666666666,1,https://www.youtube.com/channel/UCBJycsmduvYEL83R_U4JriQ
https://www.youtube.com/watch?v=ExTP2rYqguE,Inside Troian Bellisario & Patrick J. Adams’s Eclectic L.A. Home | Open Door | Architectural Digest,https://www.youtube.com/watch?v=ExTP2rYqguE,15.633333333333333,1,https://www.youtube.com/channel/UC0k238zFx-Z8xFH0sxCrPJg
https://www.youtube.com/watch?v=WovFEDOvtHc,INDIAN STUDENTS ARE SAVAGE,https://www.youtube.com/watch?v=WovFEDOvtHc,12.383333333333333,1,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
https://www.youtube.com/watch?v=2kQOvClK1Uw,Rich White Guy,https://www.youtube.com/watch?v=2kQOvClK1Uw,0.5833333333333334,1,https://www.youtube.com/channel/UCdFGdIh0CZa_oF8MJAowsEw
https://www.youtube.com/watch?v=hQN0FxA5sxw,PART 2 - RAHUL DUA IN AMERICA | The HORRORS of RENTING a CAR in USA | StandUp Comedy by Rahul Dua,https://www.youtube.com/watch?v=hQN0FxA5sxw,10.716666666666667,3,https://www.youtube.com/channel/UCNqA44cRILQDwm9MG0vV-Og
https://www.youtube.com/watch?v=bdUHnbZYsDU,"Q&A: Balancing my consulting job and youtube, love, life in NYC, how I edit my vids, & future plans",https://www.youtube.com/watch?v=bdUHnbZYsDU,11.6,1,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw
https://www.youtube.com/watch?v=K6GuncxmX7U,ATTENDED DREAM CONCERT | VLOG 14,https://www.youtube.com/watch?v=K6GuncxmX7U,13.566666666666666,1,https://www.youtube.com/channel/UCRsPEXICDADAAbyhcs6L3lQ
https://www.youtube.com/watch?v=axF86XWERy8,https://www.youtube.com/watch?v=axF86XWERy8,https://www.youtube.com/watch?v=axF86XWERy8,11.7,2,url_chan
https://www.youtube.com/watch?v=0ACqrmepQq8,"PART 1 - RAHUL DUA IN AMERICA - TIMEZONES, TAP WATER & COSTCO | StandUp Comedy | USA",https://www.youtube.com/watch?v=0ACqrmepQq8,6.633333333333333,1,https://www.youtube.com/channel/UCNqA44cRILQDwm9MG0vV-Og
https://www.youtube.com/watch?v=TK1Cfi7Fx_k,Worst Holiday Ever | Stand-up Comedy by Sapan Verma,https://www.youtube.com/watch?v=TK1Cfi7Fx_k,12.566666666666666,1,https://www.youtube.com/channel/UCOu4kfKyeuZ5IibuVByvhgQ
https://www.youtube.com/watch?v=YPpwhT_g4Ns,When Is The Book Coming Out? | #SawaalSaturday | MostlySane,https://www.youtube.com/watch?v=YPpwhT_g4Ns,11.733333333333333,1,https://www.youtube.com/channel/UCvCyIiKSCA1fHKSCOKJyjXA
https://www.youtube.com/watch?v=0qwoKGoDEWk,30 Things I Did Before Turning 30 | MostlySane,https://www.youtube.com/watch?v=0qwoKGoDEWk,12.233333333333333,1,https://www.youtube.com/channel/UCvCyIiKSCA1fHKSCOKJyjXA
https://www.youtube.com/watch?v=cf22bEKegnM,CLICK HERE TO TOP YOUR CLASS,https://www.youtube.com/watch?v=cf22bEKegnM,12.683333333333334,1,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
https://www.youtube.com/watch?v=F6dy3z50Fz8,"3155 Broadway, #19",https://www.youtube.com/watch?v=F6dy3z50Fz8,1.8166666666666667,1,https://www.youtube.com/channel/UCCMyN1AeLChXfX1V_oZKMQw
https://www.youtube.com/watch?v=7Q-SIdoqEf0,I Am Writing A Romance Novel | #RealTalkTuesday | MostlySane,https://www.youtube.com/watch?v=7Q-SIdoqEf0,7.133333333333334,1,https://www.youtube.com/channel/UCvCyIiKSCA1fHKSCOKJyjXA
https://www.youtube.com/watch?v=Vjb3uoVMHkE,Dance of Envy | Part 3 of Door Khadi Sharmaaye | Standup Comedy by Prashasti Singh,https://www.youtube.com/watch?v=Vjb3uoVMHkE,17.9,1,https://www.youtube.com/channel/UCo10yRzepDzIt7B7w2wnM1Q
https://www.youtube.com/watch?v=e4tGyBaL_Q8,alterations,https://www.youtube.com/watch?v=e4tGyBaL_Q8,11.166666666666666,1,https://www.youtube.com/channel/UC78cxCAcp7JfQPgKxYdyGrg
https://www.youtube.com/watch?v=jAYVKZSWXhY,I asked President Obama if he's DEPRESSED!?,https://www.youtube.com/watch?v=jAYVKZSWXhY,29.233333333333334,1,https://www.youtube.com/channel/UCarEovlrD9QY-fy-Z6apIDQ
https://www.youtube.com/watch?v=V-s8UjEChTU,"KVizzing with the Comedians - Pop Culture Edition || EP4. Aanchal, Kenny, Hussain & Shaad",https://www.youtube.com/watch?v=V-s8UjEChTU,59.916666666666664,1,https://www.youtube.com/channel/UCGNttcniazbrHVCAMAT63ew
https://www.youtube.com/watch?v=i02rmweVHTI,Try Guys Fly A Plane Without Training,https://www.youtube.com/watch?v=i02rmweVHTI,15.866666666666667,1,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA
https://www.youtube.com/watch?v=FLTXqxuFocE,Delhi University has INSANE food | FMS | @KumarVarunOfficial Sapan Verma | College Adda,https://www.youtube.com/watch?v=FLTXqxuFocE,13.883333333333333,1,https://www.youtube.com/channel/UCOu4kfKyeuZ5IibuVByvhgQ
https://www.youtube.com/watch?v=_PnezMNAJgY,"KVizzing with the Comedians - Pop Culture Edition || EP2. Nihal, Raunaq, Smritika & Tanmay",https://www.youtube.com/watch?v=_PnezMNAJgY,32.18333333333333,1,https://www.youtube.com/channel/UCGNttcniazbrHVCAMAT63ew
